carries,rushing_yards,rushing_tds,rushing_first_downs,receptions,targets,receiving_yards,receiving_yards_after_catch,receiving_first_downs,target_share,wopr_x,fantasy_points_ppr,tgt_sh,yac_sh,wopr_y,ry_sh,yptmpa,ppr_sh,player_id,player_name,season,team
210,1040.0,5,49.0,69,88,421.0,488.0,13.0,2.9083884028757416,4.308521427205783,249.1,0.1629629629629629,0.2656505171475231,0.2417200464877429,0.110353866317169,0.7796296296296297,0.1911302079337067,00-0036875,Rhamondre Stevenson,2022,NE
156,619.0,4,36.0,38,51,238.0,261.0,8.0,1.5514241510885067,2.304683963820576,145.70000000000002,0.1246943765281173,0.1912087912087912,0.190489840654245,0.0983877635386523,0.5819070904645477,0.1788256664539251,00-0036875,Rhamondre Stevenson,2023,NE
307,1200.0,7,62.0,74,94,467.0,499.0,22.0,2.4147202727961457,3.561098734025945,300.7,0.1415662650602409,0.2429406037000973,0.2100065275745921,0.1162559123724172,0.7033132530120482,0.2130086138501643,00-0036893,Najee Harris,2021,PIT
272,1034.0,7,45.0,41,53,229.0,207.0,16.0,1.5327918213810303,2.5626147246034523,223.46,0.0928196147110332,0.1449579831932773,0.1553721578354538,0.0625512155148866,0.4010507880910683,0.1748732235647655,00-0036893,Najee Harris,2022,PIT
255,1035.0,8,51.0,29,38,170.0,175.0,9.0,1.3932712916687864,2.022815286296243,195.5,0.075098814229249,0.1002290950744559,0.1145504670506106,0.0496930722011107,0.3359683794466403,0.1625184963506076,00-0036893,Najee Harris,2023,PIT
103,433.0,2,24.0,14,16,96.0,101.0,6.0,0.5200469363372588,0.7562548891034164,78.9,0.0349344978165938,0.0705800139762403,0.0514109119465901,0.0296754250386398,0.2096069868995633,0.0714415067004708,00-0036906,Khalil Herbert,2021,CHI
129,731.0,4,26.0,9,12,57.0,81.0,2.0,0.6140447896330249,0.8063766981050796,117.8,0.0422535211267605,0.0951821386603995,0.0546056977264494,0.0306451612903225,0.2007042253521127,0.1368335462887675,00-0036906,Khalil Herbert,2022,CHI
132,611.0,2,25.0,20,31,134.0,138.0,9.0,1.1616733327059414,1.820891229867637,112.5,0.0861111111111111,0.1159663865546218,0.133824200913242,0.0535143769968051,0.3722222222222222,0.1202231341369581,00-0036906,Khalil Herbert,2023,CHI
68,291.0,5,19.0,33,50,253.0,226.0,14.0,1.6261809676199632,2.6778192293937773,123.4,0.1063829787234042,0.1381418092909535,0.1780451731496545,0.0735892961023851,0.5382978723404256,0.0920469633453178,00-0036919,Kenneth Gainwell,2021,PHI
53,240.0,4,17.0,23,29,169.0,146.0,7.0,0.9630942299862616,1.534158033867203,87.9,0.0541044776119402,0.0718150516478111,0.0874601833247091,0.0387259395050412,0.3152985074626865,0.0542639487363105,00-0036919,Kenneth Gainwell,2022,PHI
84,364.0,2,19.0,30,37,183.0,175.0,11.0,1.1636128557498926,1.9131733354515403,97.38,0.0685185185185185,0.1019813519813519,0.1150297191065094,0.0472379969024264,0.3388888888888889,0.0705417034901409,00-0036919,Kenneth Gainwell,2023,PHI
147,639.0,4,29.0,36,55,325.0,341.0,17.0,1.5500717594593434,2.417820518356798,154.4,0.1102204408817635,0.2029761904761904,0.1725993837896056,0.0959834613112817,0.6513026052104208,0.1374594921833268,00-0036924,Michael Carter,2021,NYJ
114,402.0,3,14.0,41,54,288.0,274.0,12.0,1.5596040360135617,2.403373571832448,126.0,0.0949033391915641,0.1692402717726992,0.1476215197238508,0.0784527376736584,0.5061511423550088,0.1065232829461296,00-0036924,Michael Carter,2022,NYJ
30,187.0,0,9.0,24,31,101.0,87.0,5.0,0.9289819792837076,1.51189531812729,58.8,0.0603112840466926,0.0521582733812949,0.0978562224568903,0.0315723663644889,0.1964980544747081,0.0513510209072013,00-0036924,Michael Carter,2023,ARI
22,109.0,1,6.0,13,14,61.0,85.0,3.0,0.6056912763487097,0.767770196538202,36.0,0.0404624277456647,0.081888246628131,0.0543574726539913,0.0248472505091649,0.176300578034682,0.0358102059086839,00-0036950,Avery Williams,2022,ATL
220,1125.0,5,52.0,35,45,316.0,354.0,16.0,1.3417329598062089,1.972176923808611,203.1,0.0755033557046979,0.1737849779086892,0.113990327674694,0.0761812921890067,0.5302013422818792,0.1351909047340113,00-0036973,Travis Etienne,2022,JAX
267,1008.0,11,53.0,58,73,476.0,523.0,23.0,2.067367706245094,2.91645193502234,282.4,0.1177419354838709,0.2700051626226122,0.1658520118385348,0.1087502855837331,0.7677419354838709,0.1929779004769779,00-0036973,Travis Etienne,2023,JAX
41,167.0,1,9.0,3,4,26.0,18.0,1.0,0.1289473684210526,0.2428008975928192,28.3,0.0246913580246913,0.0317460317460317,0.0440917107583774,0.0228873239436619,0.1604938271604938,0.0659612157374603,00-0036984,Trey Sermon,2021,SF
2,19.0,0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0216994061215166,00-0036984,Trey Sermon,2022,PHI
35,160.0,0,7.0,3,6,13.0,6.0,0.0,0.1912400607522558,0.3237310349552911,20.3,0.0204778156996587,0.0068493150684931,0.0344838468371592,0.0066735112936344,0.0443686006825938,0.0304795651782228,00-0036984,Trey Sermon,2023,IND
203,903.0,4,52.0,43,53,316.0,343.0,12.0,1.7611230256147137,2.5907938008845823,204.9,0.0979667282809611,0.1966743119266055,0.1448411293282959,0.0819502074688796,0.5841035120147874,0.1501825058269932,00-0036997,Javonte Williams,2021,DEN
47,204.0,0,9.0,16,22,76.0,118.0,4.0,0.6317900696864112,0.8801618145290687,42.0,0.1679389312977099,0.2576419213973799,0.2341470648466573,0.0775510204081632,0.5801526717557252,0.1377049180327869,00-0036997,Javonte Williams,2022,DEN
217,774.0,3,41.0,47,58,228.0,301.0,10.0,2.1046053324070564,2.7049319819831923,179.2,0.1203319502074688,0.1566892243623113,0.1583564659877479,0.0676557863501483,0.4730290456431535,0.1440630275745638,00-0036997,Javonte Williams,2023,DEN
1,0.0,0,0.0,1,1,24.0,31.0,1.0,0.0454545454545454,0.0530115395440472,9.4,0.0416666666666666,0.3369565217391304,0.0447784810126582,0.0848056537102473,1.0,0.0877520537714712,00-0037085,Tyler Badie,2022,DEN
24,54.0,0,2.0,2,8,8.0,-1.0,0.0,0.3868247006404901,0.6066280353073226,8.200000000000001,0.0519480519480519,-0.002061855670103,0.0824418519333773,0.007497656982193,0.0519480519480519,0.0169009439795539,00-0037087,Trestan Ebner,2022,CHI
13,87.0,0,4.0,6,9,34.0,51.0,1.0,0.2932697302346239,0.4370780160320959,18.1,0.0466321243523316,0.083743842364532,0.0678498258727597,0.0255063765941485,0.1761658031088082,0.0382647668174707,00-0037120,Tyler Goodson,2023,IND
85,300.0,1,14.0,13,14,100.0,132.0,5.0,0.3435064935064935,0.4641658720322774,59.0,0.0498220640569395,0.1732283464566929,0.0648116409386544,0.0543183052688756,0.3558718861209964,0.1127374173577406,00-0037157,Zonovan Knight,2022,NYJ
3,13.0,0,0.0,1,1,8.0,13.0,0.0,0.037037037037037,0.0344712182061579,3.1,0.0163934426229508,0.0695187165775401,0.0153094214750294,0.0167014613778705,0.1311475409836065,0.0156202761261715,00-0037157,Bam Knight,2023,DET
170,830.0,5,37.0,13,14,130.0,157.0,7.0,0.4059288153770417,0.5974506957523851,135.0,0.021505376344086,0.0554770318021201,0.030730050933786,0.0247619047619047,0.1996927803379416,0.0726196880043033,00-0037197,Isiah Pacheco,2022,KC
205,935.0,7,53.0,44,49,244.0,359.0,12.0,1.4287323729449466,1.752798922033579,213.9,0.0935114503816793,0.1632560254661209,0.1139268492321927,0.0668676349684845,0.465648854961832,0.1692970097984898,00-0037197,Isiah Pacheco,2023,KC
77,379.0,1,20.0,28,33,214.0,225.0,14.0,1.0198768199559671,1.4781576744600518,93.3,0.0607734806629834,0.1670378619153674,0.0883439393663123,0.0613708058503011,0.3941068139963167,0.0777318625654014,00-0037228,Jaylen Warren,2022,PIT
149,784.0,4,36.0,61,74,370.0,482.0,19.0,2.683561103609285,3.6036744744885465,196.4,0.1462450592885375,0.2760595647193585,0.1950611160133875,0.1081555100847705,0.7312252964426877,0.16326666334148,00-0037228,Jaylen Warren,2023,PIT
89,507.0,2,24.0,21,32,180.0,132.0,5.0,0.9161747209849675,1.5415715094265965,105.7,0.0557491289198606,0.0828625235404896,0.0960338333722237,0.0419482638079701,0.313588850174216,0.0664387091907928,00-0037248,James Cook,2022,BUF
237,1122.0,2,53.0,44,54,445.0,398.0,16.0,1.683079740881465,2.904462761229796,232.7,0.0932642487046632,0.2017232640648758,0.1617203475691414,0.1033441709242916,0.768566493955095,0.1457070580574062,00-0037248,James Cook,2023,BUF
129,481.0,1,27.0,50,58,290.0,319.0,14.0,1.2998511077811854,1.899405071148874,141.1,0.081805359661495,0.1433707865168539,0.1197847751804277,0.064804469273743,0.4090267983074753,0.0957324106113033,00-0037256,Rachaad White,2022,TB
272,990.0,6,46.0,64,70,549.0,611.0,23.0,2.117394880323685,3.071706249189256,267.9,0.1232394366197183,0.3170731707317073,0.1794326389994644,0.1357566765578635,0.966549295774648,0.1939393061910001,00-0037256,Rachaad White,2023,TB
220,939.0,4,54.0,30,39,165.0,197.0,7.0,1.1795564042699018,1.752426508641588,166.4,0.0898617511520737,0.1350239890335846,0.1319703047268277,0.0595023440317345,0.380184331797235,0.1832356957230322,00-0037258,Dameon Pierce,2022,HOU
145,416.0,2,14.0,13,17,101.0,95.0,3.0,0.4870467796546838,0.7660229780319723,82.7,0.0380313199105145,0.0637156270959087,0.0601434686686471,0.032063492063492,0.2259507829977628,0.0792525155725922,00-0037258,Dameon Pierce,2023,HOU
210,1035.0,3,53.0,16,17,139.0,168.0,8.0,0.6575639449751545,0.931298450495268,159.4,0.0445026178010471,0.144578313253012,0.059929079994026,0.0512536873156342,0.3638743455497382,0.1427829233773446,00-0037263,Tyler Allgeier,2022,ATL
186,683.0,4,39.0,18,23,193.0,217.0,6.0,0.8359922926940695,1.2228726363751632,137.6,0.0433962264150943,0.1226681741096664,0.0608595870334585,0.0511258278145695,0.3641509433962264,0.1073825503355704,00-0037263,Tyler Allgeier,2023,ATL
12,42.0,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0226737207131107,00-0037265,Snoop Conner,2022,JAX
8,12.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0094488188976377,00-0037267,Jerome Ford,2022,CLE
204,813.0,4,33.0,44,63,319.0,304.0,16.0,1.793793505175154,2.7711853389889627,213.2,0.1009615384615384,0.1640582838640043,0.1559714641369199,0.0795312889553727,0.5112179487179487,0.1531345170372924,00-0037267,Jerome Ford,2023,CLE
6,20.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0185459940652818,00-0037276,Ty Chandler,2022,MIN
102,461.0,3,20.0,21,25,159.0,206.0,7.0,0.7212098087217729,0.9621507014052764,101.0,0.0490196078431372,0.132051282051282,0.0644363041468098,0.0413309072004159,0.3117647058823529,0.0839581705431511,00-0037276,Ty Chandler,2023,MIN
18,52.0,1,3.0,0,0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0283157202811346,00-0037286,Kevin Harris,2022,NE
